group,year,units,alpha3,countryCode,region,subRegion,regionCode,subRegionCode
October,2003,35.5163,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,14.5255,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,59.9662,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,31.472,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,40.0011,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,86.2856,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,90.7017,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,32.9146,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,78.2979,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,61.1833,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,31.7346,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,46.4478,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,45.9276,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,37.9217,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,37.9464,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,44.7431,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2019,39.9871,SLE,694.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,95.87,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1991,81.549,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1992,53.181,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1993,53.79,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1994,42.448,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1995,35.595,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1996,36.999,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1997,57.584,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1998,45.738,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,1999,31.716,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2000,33.28,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2001,31.531,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2002,34.3807,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2003,36.8942,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2004,31.6437,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2005,34.9432,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2006,32.875,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2007,33.4906,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2008,30.8644,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2009,31.5032,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2010,37.0877,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2011,35.6993,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2012,35.2484,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2013,37.0825,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2014,35.7018,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2015,36.1933,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2016,36.7161,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2017,36.7829,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2018,35.8776,LKA,144.0,Asia,Southern Asia,142.0,34.0
October,2019,36.2187,LKA,144.0,Asia,Southern Asia,142.0,34.0
July,1990,931.779,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1991,789.977,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1992,786.434,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1993,734.375,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1994,679.024,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1995,897.121,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1996,763.94,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1997,623.78,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1998,739.312,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1999,842.2181,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2000,808.8714,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2001,624.089,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2002,823.609,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2003,611.734,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2004,763.182,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2005,804.4066,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2006,821.807,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2007,809.7958,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2008,1186.2823,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2009,674.9343,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2010,845.9077,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2011,641.0391,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2012,1151.1215,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2013,810.9352,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2014,752.6685,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2015,930.172,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2016,846.0919,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2017,783.4034,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2018,1174.8593,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2019,926.3925,TZA,834.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,757.017,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1991,1468.936,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1992,1254.945,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1993,1275.201,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1994,1399.135,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1995,1317.226,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1996,1403.581,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1997,1293.076,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1998,915.986,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,1999,1272.8378,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2000,1692.2342,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2001,714.5,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2002,731.9,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2003,826.567,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2004,884.383,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2005,1063.9651,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2006,822.4689,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2007,650.4208,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2008,674.5626,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2009,794.7965,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2010,828.1734,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2011,831.2755,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2012,608.0946,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2013,638.0038,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2014,844.8871,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2015,761.9808,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2016,537.5435,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2017,638.2325,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2018,482.0069,THA,764.0,Asia,South-eastern Asia,142.0,35.0
October,2019,516.5783,THA,764.0,Asia,South-eastern Asia,142.0,35.0
April,1990,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1991,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1992,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1993,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1994,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1995,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1996,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1997,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1998,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,1999,0,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2000,7.1279,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2001,32.8539,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2002,36.8093,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2003,41.8233,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2004,16.5932,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2005,23.5228,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2006,46.2077,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2007,36.3032,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2008,47.6918,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2009,46.9126,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2010,60.1017,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2011,47.3531,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2012,60.7483,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2013,80.2182,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2014,110.9242,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2015,59.1588,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2016,82.0206,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2017,64.8923,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2018,139.0966,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
April,2019,103.0527,TLS,626.0,Asia,South-eastern Asia,142.0,35.0
October,1990,161.308,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1991,432.652,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1992,85.648,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1993,194.939,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1994,176.296,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1995,84.401,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1996,290.586,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1997,221.078,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1998,321.486,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1999,262.808,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2000,197.401,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2001,112.018,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2002,68.205,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2003,143.792,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,165.522,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,140.0759,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,133.95,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,125.131,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,137.7531,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,201.8831,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,160.2912,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,160.047,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,84.0589,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,171.5059,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,143.2417,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,80.9232,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,23.2772,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,114.7158,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,54.2631,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2019,40.617,TGO,768.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,14.581,,,,,,
October,1991,17.792,,,,,,
October,1992,14.328,,,,,,
October,1993,16.079,,,,,,
October,1994,18.435,,,,,,
October,1995,17.629,,,,,,
October,1996,18.188,,,,,,
October,1997,19.392,,,,,,
October,1998,17.018,,,,,,
October,1999,16.89,,,,,,
October,2000,16.393,,,,,,
October,2001,16.165,,,,,,
October,2002,16.5524,,,,,,
October,2003,16.0967,,,,,,
October,2004,15.1235,,,,,,
October,2005,14.8624,,,,,,
October,2006,11.6981,,,,,,
October,2007,12.1349,,,,,,
October,2008,11.4194,,,,,,
October,2009,11.4069,,,,,,
October,2010,10.3587,,,,,,
October,2011,11.1577,,,,,,
October,2012,12.2272,,,,,,
October,2013,12.2242,,,,,,
October,2014,12.0013,,,,,,
October,2015,11.7897,,,,,,
October,2016,11.7911,,,,,,
October,2017,12.0009,,,,,,
October,2018,13.3198,,,,,,
October,2019,11.691,,,,,,
October,1990,1955.009,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1991,2088.001,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1992,2185.074,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1993,3141.706,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1994,2392.753,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1995,3243.584,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1996,3418.724,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1997,3439.868,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1998,3385.839,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1999,2862.447,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2000,3400.683,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2001,3157.777,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2002,2890.058,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2003,2598.532,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2004,2612.619,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2005,2175.201,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2006,2894.16,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2007,3489.648,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2008,3335.167,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2009,2893.876,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2010,3267.232,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2011,3115.063,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2012,3913.502,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2013,3632.867,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2014,3744.477,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2015,3649.567,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2016,4962.158,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2017,4596.813,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2018,4703.964,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,2019,5509.154,UGA,800.0,Africa,Sub-Saharan Africa,2.0,202.0
October,1990,1122.477,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1991,940.704,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1992,1215.298,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1993,1332.881,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1994,988.996,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1995,1466.554,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1996,1206.162,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1997,951.285,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1998,1597.279,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1999,1366.835,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2000,1449.924,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2001,1264.613,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2002,1483.5896,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2003,1420.5247,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2004,1326.5336,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2005,1506.3009,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2006,1570.8961,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2007,1520.4505,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2008,932.4219,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2009,1213.7061,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2010,1202.1338,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2011,902.0717,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2012,952.4201,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2013,803.7688,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2014,650.3983,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2015,500.1259,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2016,525,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2017,571.5128,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2018,578.389,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,2019,650.1046,VEN,862.0,Americas,Latin America and the Caribbean,19.0,419.0
October,1990,1310.288,,,,,,
October,1991,1437.848,,,,,,
October,1992,2340.447,,,,,,
October,1993,3020.216,,,,,,
October,1994,3631.609,,,,,,
October,1995,3970.086,,,,,,
October,1996,5752.481,,,,,,
October,1997,6978.942,,,,,,
October,1998,7051.722,,,,,,
October,1999,11630.9138,,,,,,
October,2000,14841.309,,,,,,
October,2001,13093.244,,,,,,
October,2002,11573.935,,,,,,
October,2003,15337.352,,,,,,
October,2004,14370.453,,,,,,
October,2005,13841.8363,,,,,,
October,2006,19339.7501,,,,,,
October,2007,16405.0988,,,,,,
October,2008,18438.1201,,,,,,
October,2009,17825.3453,,,,,,
October,2010,19999.9999,,,,,,
October,2011,26499.6111,,,,,,
October,2012,23402.1057,,,,,,
October,2013,27609.7814,,,,,,
October,2014,27240.5219,,,,,,
October,2015,31090.0419,,,,,,
October,2016,27819.1762,,,,,,
October,2017,33432.499,,,,,,
October,2018,30283.0748,,,,,,
October,2019,30487.1644,,,,,,
October,1990,0,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1991,0,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1992,0,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1993,0,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1994,0,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1995,0,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1996,0,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1997,0,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1998,68.7007,YEM,887.0,Asia,Western Asia,142.0,145.0
October,1999,60.579,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2000,63.936,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2001,62.2185,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2002,56.7446,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2003,193.3027,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2004,205.5589,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2005,203.1808,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2006,207.234,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2007,197.9537,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2008,219.7968,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2009,135.1816,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2010,161.1675,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2011,185.0677,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2012,187.5251,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2013,187.2981,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2014,178.3814,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2015,156.246,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2016,143.4533,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2017,132.1281,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2018,85.5762,YEM,887.0,Asia,Western Asia,142.0,145.0
October,2019,91.4278,YEM,887.0,Asia,Western Asia,142.0,145.0
July,1990,22.686,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1991,29.138,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1992,29.307,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1993,26.606,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1994,21.455,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1995,26.333,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1996,33.025,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1997,38.462,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1998,61.686,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,1999,58.725,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2000,93.374,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2001,99.672,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2002,118.927,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2003,100.333,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2004,110.377,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2005,102.936,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2006,56.0696,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2007,61.4737,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2008,34.6967,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2009,28.217,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2010,13.1783,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2011,11.1889,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2012,5.3695,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2013,10.7527,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2014,2.6111,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2015,3.689,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2016,13.3181,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2017,18.6156,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2018,34.2825,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
July,2019,14.5428,ZMB,894.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1990,251.901,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1991,201.394,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1992,77.824,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1993,11.6,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1994,106.302,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1995,130.644,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1996,174.393,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1997,130.193,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1998,149.45,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,1999,125.4843,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2000,108.523,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2001,121.042,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2002,110.121,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2003,91.649,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2004,120.3133,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2005,65.9299,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2006,45.149,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2007,31.2441,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2008,24.2492,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2009,21.3683,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2010,10.0859,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2011,8.8564,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2012,7.3208,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2013,8.6415,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2014,15.0124,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2015,14.2836,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2016,15.1183,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2017,6.8019,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2018,9.8786,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
April,2019,9.0784,ZWE,716.0,Africa,Sub-Saharan Africa,2.0,202.0
